,Unnamed: 0,idx,code,reaction,error
89,0,88,88,[C:12]([C:13](=[O:14])[O:15][C:16]([C:17]([H:54])([H:55])[H:56])([C:18]([H:57])([H:58])[H:59])[C:19]([H:60])([H:61])[H:62])(=[C:20]([H:63])[H:64])[H:53].[C:1]([C:2]([C:3]([C:4]([C:5]1=[C:6]([H:34])[C:7]([H:35])=[C:8]([H:36])[C:9]([H:37])=[C:10]1[H:38])=[C:11]([H:39])[H:40])=[C:21]1[C:22]([H:41])([H:42])[C:23]1([H:43])[H:44])([N:24]1[C:25]([H:45])([H:46])[C:26]([H:47])([H:48])[O:27][C:28]([H:49])([H:50])[C:29]1([H:51])[H:52])[H:33])([H:30])([H:31])[H:32]>>[C:1]([C:2]([C:3]1=[C:4]([C:5]2=[C:6]([H:34])[C:7]([H:35])=[C:8]([H:36])[C:9]([H:37])=[C:10]2[H:38])[C:11]([H:39])([H:40])[C:12]([C:13](=[O:14])[O:15][C:16]([C:17]([H:54])([H:55])[H:56])([C:18]([H:57])([H:58])[H:59])[C:19]([H:60])([H:61])[H:62])([H:53])[C:20]([H:63])([H:64])[C:21]12[C:22]([H:41])([H:42])[C:23]2([H:43])[H:44])([N:24]1[C:25]([H:45])([H:46])[C:26]([H:47])([H:48])[O:27][C:28]([H:49])([H:50])[C:29]1([H:51])[H:52])[H:33])([H:30])([H:31])[H:32],False
90,0,89,89,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([H:28])([H:29])[H:30])=[C:7]([H:31])[H:32])([H:25])([H:26])[H:27].[C:8]1([H:33])=[C:9]([C:10]2([H:34])[O:11][C:12]([H:35])([H:36])[C:13]([H:37])([H:38])[O:14]2)[C:15]([Br:16])=[C:17]([H:39])[C:18](=[O:19])[C:20]1([O:21][C:22]([H:40])([H:41])[H:42])[O:23][C:24]([H:43])([H:44])[H:45]>>[C:1]([O:2][C:3](=[O:4])[C@:5]1([C:6]([H:28])([H:29])[H:30])[C:7]([H:31])([H:32])[C@:8]2([H:33])[C:9]([C:10]3([H:34])[O:11][C:12]([H:35])([H:36])[C:13]([H:37])([H:38])[O:14]3)=[C:15]([Br:16])[C@@:17]1([H:39])[C:18](=[O:19])[C:20]2([O:21][C:22]([H:40])([H:41])[H:42])[O:23][C:24]([H:43])([H:44])[H:45])([H:25])([H:26])[H:27],False
91,0,90,90,[C:1]([O:2][C:3](=[O:4])[C:5]1=[C:29]([C:30]2=[C:31]([H:46])[C:32]([H:47])=[C:33]([H:48])[C:34]([H:49])=[C:35]2[H:50])[C:22]([C:23]2=[C:24]([H:51])[C:25]([H:52])=[C:26]([H:53])[C:27]([H:54])=[C:28]2[H:55])=[C:15]([C:16](=[O:17])[O:18][C:19]([H:56])([H:57])[H:58])[C:20]1=[O:21])([H:43])([H:44])[H:45].[C:6](=[C:7]([C:8]1=[C:9]([H:39])[C:10]([H:40])=[C:11]([Cl:12])[C:13]([H:41])=[C:14]1[H:42])[H:38])([H:36])[H:37]>>[C:1]([O:2][C:3](=[O:4])[C@:5]12[C:6]([H:36])([H:37])[C@:7]([C:8]3=[C:9]([H:39])[C:10]([H:40])=[C:11]([Cl:12])[C:13]([H:41])=[C:14]3[H:42])([H:38])[C@:15]([C:16](=[O:17])[O:18][C:19]([H:56])([H:57])[H:58])([C:20]1=[O:21])[C:22]([C:23]1=[C:24]([H:51])[C:25]([H:52])=[C:26]([H:53])[C:27]([H:54])=[C:28]1[H:55])=[C:29]2[C:30]1=[C:31]([H:46])[C:32]([H:47])=[C:33]([H:48])[C:34]([H:49])=[C:35]1[H:50])([H:43])([H:44])[H:45],False
92,0,91,91,[C:19]1([H:57])=[C:26]([H:58])[C:24](=[O:25])[N:22]([C:23]([H:59])([H:60])[H:61])[C:20]1=[O:21].[C:1](=[C:2]([C:3]([H:29])([H:30])[H:31])[C:4]([C:5]1=[C:8](/[C:9](=[C:10](/[C:11]([C:12]([C:13]([C:14]([C:15]([C:16]([C:17]([C:18]([H:50])([H:51])[H:52])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])([H:38])[H:39])([H:36])[H:37])[H:35])[H:34])[C:7]([H:53])([H:54])[C:6]1([H:55])[H:56])([H:32])[H:33])([H:27])[H:28]>>[C:1](=[C:2]([C:3]([H:29])([H:30])[H:31])[C:4]([C@@:5]12[C:6]([H:55])([H:56])[C:7]([H:53])([H:54])[C:8]1=[C:9]([H:34])[C@@:10]([C:11]([C:12]([C:13]([C:14]([C:15]([C:16]([C:17]([C:18]([H:50])([H:51])[H:52])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])([H:38])[H:39])([H:36])[H:37])([H:35])[C@:19]1([H:57])[C:20](=[O:21])[N:22]([C:23]([H:59])([H:60])[H:61])[C:24](=[O:25])[C@:26]21[H:58])([H:32])[H:33])([H:27])[H:28],False
93,0,92,92,[C:11]([C:12]1=[C:13]([H:28])[C:14]([H:29])=[C:15]([H:30])[C:16]([H:31])=[C:17]1[H:32])(=[C:18]([C:19](=[C:20]([C:21]1=[C:22]([H:36])[C:23]([H:37])=[C:24]([H:38])[C:25]([H:39])=[C:26]1[H:40])[H:35])[H:34])[H:33])[H:27].[C:1]([O:2][C:3](=[O:4])[C:5]#[C:6][C:7](=[O:8])[O:9][C:10]([H:44])([H:45])[H:46])([H:41])([H:42])[H:43]>>[C:1]([O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7](=[O:8])[O:9][C:10]([H:44])([H:45])[H:46])[C:11]([C:12]2=[C:13]([H:28])[C:14]([H:29])=[C:15]([H:30])[C:16]([H:31])=[C:17]2[H:32])([H:27])[C:18]([H:33])=[C:19]([H:34])[C:20]1([C:21]1=[C:22]([H:36])[C:23]([H:37])=[C:24]([H:38])[C:25]([H:39])=[C:26]1[H:40])[H:35])([H:41])([H:42])[H:43],False
94,0,93,93,[C:6]1([H:20])=[C:7]([H:21])[C:8]([H:22])=[C:9]([H:23])[C:10]1([C:11]([O:12][C:13]([C:14]1=[C:15]([H:29])[C:16]([H:30])=[C:17]([H:31])[C:18]([H:32])=[C:19]1[H:33])([H:27])[H:28])([H:25])[H:26])[H:24].[O:1]=[C:2]([C:3]([Br:4])=[C:5]([H:35])[H:36])[H:34]>>[O:1]=[C:2]([C@:3]1([Br:4])[C:5]([H:35])([H:36])[C@@:6]2([H:20])[C:7]([H:21])=[C:8]([H:22])[C@:9]1([H:23])[C@@:10]2([C:11]([O:12][C:13]([C:14]1=[C:15]([H:29])[C:16]([H:30])=[C:17]([H:31])[C:18]([H:32])=[C:19]1[H:33])([H:27])[H:28])([H:25])[H:26])[H:24])[H:34],False
95,0,94,94,[C:1]([O:2][C:3](=[O:4])[C@:5]1([C:6]([H:44])([H:45])[H:46])[C:7]([H:47])([H:48])[C:8]([H:49])([H:50])[C:9]([H:51])([H:52])[C@:10]2([C:11]([H:53])([H:54])[H:55])[C@:12]([C:13]([C:14]([C:15](=[O:16])[C:17]([C:18]([H:62])([H:63])[H:64])([C:19]([H:65])([H:66])[H:67])[H:61])([H:59])[H:60])([H:57])[H:58])([H:56])[C:20]([C:21](=[C:22]3[C:23]([H:69])([H:70])[C:24]([H:71])([H:72])[C:25]([H:73])([H:74])[C:26]([H:75])([H:76])[C:27]3([H:77])[H:78])[H:68])=[C:38]([H:79])[C:39]([H:80])([H:81])[C@@:40]12[H:82])([H:41])([H:42])[H:43].[C:28]([C:29]#[N:30])([C:31]#[N:32])=[C:33]([C:34]#[N:35])[C:36]#[N:37]>>[C:1]([O:2][C:3](=[O:4])[C@:5]1([C:6]([H:44])([H:45])[H:46])[C:7]([H:47])([H:48])[C:8]([H:49])([H:50])[C:9]([H:51])([H:52])[C@:10]2([C:11]([H:53])([H:54])[H:55])[C@:12]([C:13]([C:14]([C:15](=[O:16])[C:17]([C:18]([H:62])([H:63])[H:64])([C:19]([H:65])([H:66])[H:67])[H:61])([H:59])[H:60])([H:57])[H:58])([H:56])[C:20]3=[C:21]([H:68])[C:22]4([C:23]([H:69])([H:70])[C:24]([H:71])([H:72])[C:25]([H:73])([H:74])[C:26]([H:75])([H:76])[C:27]4([H:77])[H:78])[C:28]([C:29]#[N:30])([C:31]#[N:32])[C:33]([C:34]#[N:35])([C:36]#[N:37])[C@:38]3([H:79])[C:39]([H:80])([H:81])[C@@:40]12[H:82])([H:41])([H:42])[H:43],False
96,0,95,95,[C:4](\[N:5]1[C:6]([H:22])([H:23])[C:7]([H:24])([H:25])[C:8]([H:26])([H:27])[C:9]1([H:28])[H:29])(=[C:10]([C:11](=[C:12](\[N:13]1[C:14]([H:33])([H:34])[C:15]([H:35])([H:36])[C:16]([H:37])([H:38])[C:17]1([H:39])[H:40])[H:32])\[H:31])/[H:30])[H:21].[N:1]#[C:2]/[C:3](=[C:18](/[C:19]#[N:20])[H:42])[H:41]>>[N:1]#[C:2][C@@:3]1([H:41])[C@:4]([N:5]2[C:6]([H:22])([H:23])[C:7]([H:24])([H:25])[C:8]([H:26])([H:27])[C:9]2([H:28])[H:29])([H:21])[C:10]([H:30])=[C:11]([H:31])[C@@:12]([N:13]2[C:14]([H:33])([H:34])[C:15]([H:35])([H:36])[C:16]([H:37])([H:38])[C:17]2([H:39])[H:40])([H:32])[C@@:18]1([C:19]#[N:20])[H:42],False
97,0,96,96,[C:1]([N:2]1[C:3]([H:26])=[C:4]([Br:5])[C:6]([C:7](=[C:12]([C:13](=[O:14])[O:15][H:29])[H:28])[H:27])=[N:16]1)([H:23])([H:24])[H:25].[C:8](=[C:9]([C:10](=[C:11]([H:21])[H:22])[H:20])[H:19])([H:17])[H:18]>>[C:1]([N:2]1[C:3]([H:26])=[C:4]([Br:5])[C:6]([C@:7]2([H:27])[C:8]([H:17])([H:18])[C:9]([H:19])=[C:10]([H:20])[C:11]([H:21])([H:22])[C@:12]2([C:13](=[O:14])[O:15][H:29])[H:28])=[N:16]1)([H:23])([H:24])[H:25],False
98,0,97,97,[C:1]([O:2][C:3](=[O:4])[C@:5]1([H:44])[N:6]([H:45])[C@@:7]([C:8]2=[C:9]([H:47])[C:10]([H:48])=[C:11]([Br:12])[C:13]([H:49])=[C:14]2[H:50])([H:46])[C@@:15]2([H:51])[C:16]([H:52])=[C:17]([H:53])[C:18]([H:54])=[C:19]2[C@:20]1([C:21]1=[C:22]([H:56])[C:23]([H:57])=[C:24]([H:58])[C:25]([F:26])=[C:27]1[H:59])[H:55])([H:41])([H:42])[H:43].[C:28]1([H:36])=[C:35]([H:37])[C:33](=[O:34])[N:31]([C:32]([H:38])([H:39])[H:40])[C:29]1=[O:30]>>[C:1]([O:2][C:3](=[O:4])[C@:5]1([H:44])[N:6]([H:45])[C@@:7]([C:8]2=[C:9]([H:47])[C:10]([H:48])=[C:11]([Br:12])[C:13]([H:49])=[C:14]2[H:50])([H:46])[C@@:15]2([H:51])[C@@:16]3([H:52])[C:17]([H:53])=[C:18]([H:54])[C@:19]2([C@:20]1([C:21]1=[C:22]([H:56])[C:23]([H:57])=[C:24]([H:58])[C:25]([F:26])=[C:27]1[H:59])[H:55])[C@:28]1([H:36])[C:29](=[O:30])[N:31]([C:32]([H:38])([H:39])[H:40])[C:33](=[O:34])[C@:35]31[H:37])([H:41])([H:42])[H:43],False
99,0,98,98,[C:1]([O:2][C:3]1=[C:4]([H:42])[C:5]([H:43])=[C:6]([C:7]([O:8][C:9]([C:10]([C:11](=[C:12]([C:13]([C:14]2=[C:15]([H:53])[C:16]([H:54])=[C:17]([O:18][C:19]([H:55])([H:56])[H:57])[C:20]([H:58])=[C:21]2[H:59])([H:51])[H:52])[C:22]([O:23][Si:24]([C:25]([H:60])([H:61])[H:62])([C:26]([H:63])([H:64])[H:65])[C:27]([C:28]([H:66])([H:67])[H:68])([C:29]([H:69])([H:70])[H:71])[C:30]([H:72])([H:73])[H:74])=[C:31]([H:75])[H:76])[H:50])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])[C:37]([H:77])=[C:38]1[H:78])([H:39])([H:40])[H:41].[C:32]1([H:79])=[C:33]([H:80])[C:34](=[O:35])[C:36]1([H:81])[H:82]>>[C:1]([O:2][C:3]1=[C:4]([H:42])[C:5]([H:43])=[C:6]([C:7]([O:8][C:9]([C:10]([C@@:11]2([H:50])[C:12]([C:13]([C:14]3=[C:15]([H:53])[C:16]([H:54])=[C:17]([O:18][C:19]([H:55])([H:56])[H:57])[C:20]([H:58])=[C:21]3[H:59])([H:51])[H:52])=[C:22]([O:23][Si:24]([C:25]([H:60])([H:61])[H:62])([C:26]([H:63])([H:64])[H:65])[C:27]([C:28]([H:66])([H:67])[H:68])([C:29]([H:69])([H:70])[H:71])[C:30]([H:72])([H:73])[H:74])[C:31]([H:75])([H:76])[C@@:32]3([H:79])[C:36]([H:82])([H:81])[C:34](=[O:35])[C@@:33]23[H:80])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])[C:37]([H:77])=[C:38]1[H:78])([H:39])([H:40])[H:41],False
100,0,99,99,[C:1]([C:2](=[O:3])/[C:4]([Cl:5])=[C:12](/[C:13]([H:18])([H:19])[H:20])[H:17])([H:14])([H:15])[H:16].[C:6](=[C:7]([C:8]([H:23])([H:24])[H:25])[C:9]([C:10]([H:26])([H:27])[H:28])=[C:11]([H:29])[H:30])([H:21])[H:22]>>[C:1]([C:2](=[O:3])[C@:4]1([Cl:5])[C:6]([H:21])([H:22])[C:7]([C:8]([H:23])([H:24])[H:25])=[C:9]([C:10]([H:26])([H:27])[H:28])[C:11]([H:29])([H:30])[C@:12]1([C:13]([H:18])([H:19])[H:20])[H:17])([H:14])([H:15])[H:16],False
